Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
18.7,75.0,0.9,1923,0.06,0.0,13.0,6.0,2.0,1.0,1.0
19.4,69.0,0.3,1277,0.42,1.0,13.0,7.0,2.0,1.0,1.0
20.7,65.0,1.5,1004,0.97,1.0,13.0,8.0,2.0,1.0,1.0
22.6,59.0,1.6,1030,1.8,1.0,13.0,9.0,2.0,1.0,1.0
23.0,57.0,2.2,1145,1.1,1.0,13.0,10.0,2.0,1.0,1.0
24.5,51.0,1.5,1333,1.97,1.0,13.0,11.0,2.0,1.0,1.0
24.5,56.0,2.3,1094,1.74,1.0,13.0,12.0,2.0,1.0,1.0
24.9,52.0,1.8,1554,1.7,1.0,13.0,13.0,2.0,1.0,1.0
26.6,50.0,2.4,1119,2.95,1.0,13.0,14.0,2.0,1.0,1.0
25.5,50.0,2.2,1025,0.47,1.0,13.0,15.0,2.0,1.0,1.0
25.8,50.0,1.7,1152,0.66,1.0,13.0,16.0,2.0,1.0,1.0
25.6,57.0,3.3,919,0.87,1.0,13.0,17.0,2.0,1.0,1.0
23.4,63.0,3.6,1245,0.5,1.0,13.0,18.0,2.0,1.0,1.0
22.8,64.0,2.3,1444,0.45,1.0,13.0,19.0,2.0,1.0,1.0
22.1,65.0,1.3,1611,0.09,1.0,13.0,20.0,2.0,1.0,1.0
21.8,67.0,0.0,1485,0.0,1.0,13.0,21.0,2.0,1.0,1.0
21.6,66.0,1.2,1438,0.0,1.0,13.0,22.0,2.0,1.0,1.0
21.5,62.0,0.1,1827,0.0,1.0,13.0,23.0,2.0,1.0,1.0
21.1,69.0,0.5,1086,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.8,72.0,1.0,912,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.8,73.0,0.8,829,0.0,0.0,13.0,2.0,2.0,1.0,1.0
20.8,73.0,0.7,756,0.0,0.0,13.0,3.0,2.0,1.0,1.0
21.0,72.0,0.8,677,0.0,0.0,13.0,4.0,2.0,1.0,1.0
20.3,84.0,3.2,518,0.0,0.0,13.0,5.0,2.0,1.0,1.0
19.5,95.0,1.4,179,0.0,0.0,13.0,6.0,2.0,1.0,1.0
19.4,97.0,0.9,272,0.0,0.0,13.0,7.0,2.0,1.0,1.0
18.9,97.0,1.2,492,0.06,0.0,13.0,8.0,2.0,1.0,1.0
19.1,96.0,0.6,273,0.17,0.0,13.0,9.0,2.0,1.0,1.0
19.7,94.0,1.1,497,0.61,1.0,13.0,10.0,2.0,1.0,1.0
20.5,79.0,1.7,770,1.25,1.0,13.0,11.0,2.0,1.0,1.0
21.2,75.0,0.7,876,1.07,1.0,13.0,12.0,2.0,1.0,1.0
22.8,67.0,1.2,930,1.55,1.0,13.0,13.0,2.0,1.0,1.0
23.8,62.0,1.2,1282,1.91,1.0,13.0,14.0,2.0,1.0,1.0
24.6,57.0,1.8,1664,1.54,1.0,13.0,15.0,2.0,1.0,1.0
25.0,56.0,0.7,1723,1.27,1.0,13.0,16.0,2.0,1.0,1.0
24.6,57.0,1.0,1866,0.45,1.0,13.0,17.0,2.0,1.0,1.0
24.0,61.0,1.5,1935,0.26,1.0,13.0,18.0,2.0,1.0,1.0
23.6,63.0,0.6,1956,0.19,1.0,13.0,19.0,2.0,1.0,1.0
22.6,74.0,1.2,1594,0.01,1.0,13.0,20.0,2.0,1.0,1.0
22.2,72.0,1.0,1786,0.0,1.0,13.0,21.0,2.0,1.0,1.0
21.8,72.0,1.0,1952,0.0,1.0,13.0,22.0,2.0,1.0,1.0
21.6,68.0,0.8,2000,0.0,1.0,13.0,23.0,2.0,1.0,1.0
21.0,70.0,0.9,2000,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.6,65.0,1.2,2000,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.1,67.0,1.1,2000,0.0,0.0,13.0,2.0,2.0,1.0,1.0
18.8,93.0,1.0,419,0.0,0.0,13.0,3.0,2.0,1.0,1.0
18.0,93.0,1.6,627,0.0,0.0,13.0,4.0,2.0,1.0,1.0
17.4,86.0,1.1,1820,0.0,0.0,13.0,5.0,2.0,1.0,1.0
17.2,83.0,1.3,2000,0.07,1.0,13.0,6.0,2.0,1.0,1.0
18.2,75.0,1.4,2000,0.56,1.0,13.0,7.0,2.0,1.0,1.0
18.7,71.0,1.1,1992,0.61,1.0,13.0,8.0,2.0,1.0,1.0
20.1,65.0,1.4,2000,0.93,1.0,13.0,9.0,2.0,1.0,1.0
22.0,56.0,1.5,1989,1.91,1.0,13.0,10.0,2.0,1.0,1.0
22.9,57.0,1.4,1918,2.24,1.0,13.0,11.0,2.0,1.0,1.0
24.4,50.0,1.6,2000,3.07,1.0,13.0,12.0,2.0,1.0,1.0
25.3,48.0,1.8,1935,3.42,1.0,13.0,13.0,2.0,1.0,1.0
26.4,43.0,2.1,1944,3.23,1.0,13.0,14.0,2.0,1.0,1.0
26.7,40.0,1.6,1995,2.42,1.0,13.0,15.0,2.0,1.0,1.0
26.5,45.0,1.6,2000,1.91,1.0,13.0,16.0,2.0,1.0,1.0
26.1,45.0,1.4,2000,1.26,1.0,13.0,17.0,2.0,1.0,1.0
25.9,44.0,1.5,2000,1.36,1.0,13.0,18.0,2.0,1.0,1.0
24.3,48.0,1.5,2000,0.59,1.0,13.0,19.0,2.0,1.0,1.0
22.6,51.0,1.3,2000,0.06,1.0,13.0,20.0,2.0,1.0,1.0
21.4,54.0,1.5,2000,0.0,1.0,13.0,21.0,2.0,1.0,1.0
20.4,54.0,1.4,2000,0.0,1.0,13.0,22.0,2.0,1.0,1.0
19.6,55.0,1.4,2000,0.0,1.0,13.0,23.0,2.0,1.0,1.0
19.0,57.0,1.6,2000,0.0,1.0,13.0,0.0,2.0,1.0,1.0
18.4,59.0,1.3,2000,0.0,1.0,13.0,1.0,2.0,1.0,1.0
17.9,60.0,0.8,2000,0.0,1.0,13.0,2.0,2.0,1.0,1.0
17.4,61.0,1.2,2000,0.0,1.0,13.0,3.0,2.0,1.0,1.0
16.9,63.0,1.0,2000,0.0,0.0,13.0,4.0,2.0,1.0,1.0
16.6,65.0,1.2,2000,0.0,0.0,13.0,5.0,2.0,1.0,1.0
16.3,66.0,0.7,2000,0.05,0.0,13.0,6.0,2.0,1.0,1.0
17.0,60.0,1.1,1993,0.47,1.0,13.0,7.0,2.0,1.0,1.0
18.7,57.0,1.0,1956,1.05,1.0,13.0,8.0,2.0,1.0,1.0
20.4,54.0,1.5,2000,1.88,1.0,13.0,9.0,2.0,1.0,1.0
21.8,46.0,0.9,1927,2.46,1.0,13.0,10.0,2.0,1.0,1.0
23.4,46.0,1.6,1954,2.96,1.0,13.0,11.0,2.0,1.0,1.0
24.8,43.0,1.2,1943,3.27,1.0,13.0,12.0,2.0,1.0,1.0
26.2,37.0,1.2,1936,3.36,1.0,13.0,13.0,2.0,1.0,1.0
27.1,40.0,1.8,1779,3.26,1.0,13.0,14.0,2.0,1.0,1.0
27.8,41.0,1.6,1851,2.89,1.0,13.0,15.0,2.0,1.0,1.0
28.3,41.0,2.6,1852,2.58,1.0,13.0,16.0,2.0,1.0,1.0
28.4,43.0,2.0,1806,1.93,1.0,13.0,17.0,2.0,1.0,1.0
28.0,46.0,2.3,1833,1.23,1.0,13.0,18.0,2.0,1.0,1.0
27.2,48.0,1.4,1994,0.57,1.0,13.0,19.0,2.0,1.0,1.0
25.0,60.0,2.4,1773,0.1,1.0,13.0,20.0,2.0,1.0,1.0
23.7,64.0,1.7,1707,0.0,1.0,13.0,21.0,2.0,1.0,1.0
22.8,69.0,1.7,1656,0.0,1.0,13.0,22.0,2.0,1.0,1.0
22.1,73.0,1.6,1180,0.0,1.0,13.0,23.0,2.0,1.0,1.0
21.5,76.0,1.4,1015,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.9,79.0,2.0,932,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.5,76.0,1.1,994,0.0,1.0,13.0,2.0,2.0,1.0,1.0
19.9,80.0,1.6,741,0.0,0.0,13.0,3.0,2.0,1.0,1.0
19.4,82.0,0.9,531,0.0,0.0,13.0,4.0,2.0,1.0,1.0
19.0,85.0,0.8,567,0.0,0.0,13.0,5.0,2.0,1.0,1.0
18.9,83.0,0.3,576,0.05,0.0,13.0,6.0,2.0,1.0,1.0
19.6,75.0,0.9,884,0.42,0.0,13.0,7.0,2.0,1.0,1.0
21.1,70.0,0.3,766,0.9,1.0,13.0,8.0,2.0,1.0,1.0
22.5,66.0,1.2,605,0.97,1.0,13.0,9.0,2.0,1.0,1.0
23.0,66.0,1.1,516,0.83,1.0,13.0,10.0,2.0,1.0,1.0
23.6,63.0,0.7,523,0.93,1.0,13.0,11.0,2.0,1.0,1.0
24.8,56.0,0.9,530,1.57,1.0,13.0,12.0,2.0,1.0,1.0
25.7,52.0,1.1,639,1.81,1.0,13.0,13.0,2.0,1.0,1.0
26.8,44.0,1.6,760,2.01,1.0,13.0,14.0,2.0,1.0,1.0
27.3,51.0,2.6,598,2.4,1.0,13.0,15.0,2.0,1.0,1.0
26.6,51.0,2.2,809,1.27,1.0,13.0,16.0,2.0,1.0,1.0
25.6,58.0,3.3,865,0.66,1.0,13.0,17.0,2.0,1.0,1.0
25.0,59.0,3.4,1324,0.54,1.0,13.0,18.0,2.0,1.0,1.0
24.2,62.0,1.9,1225,0.39,1.0,13.0,19.0,2.0,1.0,1.0
23.1,67.0,2.1,1060,0.03,1.0,13.0,20.0,2.0,1.0,1.0
22.7,66.0,0.9,1069,0.0,1.0,13.0,21.0,2.0,1.0,1.0
22.2,70.0,0.5,1056,0.0,1.0,13.0,22.0,2.0,1.0,1.0
21.7,74.0,1.4,920,0.0,1.0,13.0,23.0,2.0,1.0,1.0
21.3,74.0,1.4,963,0.0,1.0,13.0,0.0,2.0,1.0,1.0
21.0,74.0,0.5,990,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.7,76.0,0.3,920,0.0,0.0,13.0,2.0,2.0,1.0,1.0
20.5,77.0,0.5,865,0.0,0.0,13.0,3.0,2.0,1.0,1.0
20.2,78.0,0.7,884,0.0,0.0,13.0,4.0,2.0,1.0,1.0
20.0,80.0,0.3,824,0.0,0.0,13.0,5.0,2.0,1.0,1.0
20.0,78.0,0.4,752,0.05,1.0,13.0,6.0,2.0,1.0,1.0
20.6,76.0,0.5,786,0.3,1.0,13.0,7.0,2.0,1.0,1.0
22.7,65.0,0.7,759,1.05,1.0,13.0,8.0,2.0,1.0,1.0
24.7,59.0,1.1,616,1.8,1.0,13.0,9.0,2.0,1.0,1.0
26.1,53.0,0.9,554,2.14,1.0,13.0,10.0,2.0,1.0,1.0
27.3,45.0,2.4,846,2.84,1.0,13.0,11.0,2.0,1.0,1.0
28.4,45.0,2.2,649,2.92,1.0,13.0,12.0,2.0,1.0,1.0
29.4,42.0,1.7,689,3.1,1.0,13.0,13.0,2.0,1.0,1.0
29.8,36.0,2.0,1382,2.63,1.0,13.0,14.0,2.0,1.0,1.0
30.5,34.0,2.8,1590,2.87,1.0,13.0,15.0,2.0,1.0,1.0
30.5,34.0,2.9,1830,2.51,1.0,13.0,16.0,2.0,1.0,1.0
29.5,36.0,3.7,1786,1.94,1.0,13.0,17.0,2.0,1.0,1.0
29.2,35.0,2.7,1900,1.27,1.0,13.0,18.0,2.0,1.0,1.0
28.1,38.0,2.6,2000,0.63,1.0,13.0,19.0,2.0,1.0,1.0
25.7,43.0,2.1,2000,0.12,1.0,13.0,20.0,2.0,1.0,1.0
23.8,48.0,2.0,2000,0.0,1.0,13.0,21.0,2.0,1.0,1.0
22.9,56.0,1.3,1927,0.0,1.0,13.0,22.0,2.0,1.0,1.0
22.3,59.0,1.1,1892,0.0,1.0,13.0,23.0,2.0,1.0,1.0
21.5,63.0,1.0,1740,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.9,66.0,0.8,1528,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.2,71.0,1.2,1414,0.0,1.0,13.0,2.0,2.0,1.0,1.0
19.9,69.0,1.4,1179,0.0,0.0,13.0,3.0,2.0,1.0,1.0
19.7,73.0,1.6,848,0.0,0.0,13.0,4.0,2.0,1.0,1.0
19.4,77.0,0.8,831,0.0,0.0,13.0,5.0,2.0,1.0,1.0
19.1,75.0,0.4,1039,0.08,1.0,13.0,6.0,2.0,1.0,1.0
19.9,72.0,0.6,840,0.32,1.0,13.0,7.0,2.0,1.0,1.0
21.1,66.0,1.0,797,0.62,1.0,13.0,8.0,2.0,1.0,1.0
22.4,62.0,0.9,761,0.93,1.0,13.0,9.0,2.0,1.0,1.0
23.7,56.0,1.6,1074,1.34,1.0,13.0,10.0,2.0,1.0,1.0
24.6,53.0,1.4,1472,1.67,1.0,13.0,11.0,2.0,1.0,1.0
25.8,48.0,1.5,1487,2.31,1.0,13.0,12.0,2.0,1.0,1.0
26.6,46.0,2.9,1482,2.31,1.0,13.0,13.0,2.0,1.0,1.0
27.2,44.0,2.9,1377,2.59,1.0,13.0,14.0,2.0,1.0,1.0
26.7,42.0,2.6,1634,1.89,1.0,13.0,15.0,2.0,1.0,1.0
26.1,46.0,3.0,1728,1.55,1.0,13.0,16.0,2.0,1.0,1.0
25.1,51.0,2.4,1714,1.15,1.0,13.0,17.0,2.0,1.0,1.0
24.1,57.0,2.9,1301,0.56,1.0,13.0,18.0,2.0,1.0,1.0
23.3,59.0,2.6,1214,0.28,1.0,13.0,19.0,2.0,1.0,1.0
22.4,62.0,2.2,1041,0.05,1.0,13.0,20.0,2.0,1.0,1.0
21.6,66.0,2.4,962,0.0,1.0,13.0,21.0,2.0,1.0,1.0
20.8,71.0,2.1,800,0.0,1.0,13.0,22.0,2.0,1.0,1.0
20.1,73.0,1.9,771,0.0,1.0,13.0,23.0,2.0,1.0,1.0
19.7,71.0,2.0,1330,0.0,1.0,13.0,0.0,2.0,1.0,1.0
19.6,73.0,1.4,958,0.0,1.0,13.0,1.0,2.0,1.0,1.0
19.6,78.0,0.8,662,0.0,1.0,13.0,2.0,2.0,1.0,1.0
19.4,79.0,0.8,563,0.0,0.0,13.0,3.0,2.0,1.0,1.0
19.1,82.0,1.5,471,0.0,0.0,13.0,4.0,2.0,1.0,1.0
19.1,83.0,2.0,457,0.0,0.0,13.0,5.0,2.0,1.0,1.0
19.4,83.0,1.6,448,0.03,1.0,13.0,6.0,2.0,1.0,1.0
20.0,77.0,1.7,595,0.29,1.0,13.0,7.0,2.0,1.0,1.0
20.6,77.0,1.2,566,0.53,1.0,13.0,8.0,2.0,1.0,1.0
21.1,73.0,2.0,623,0.43,1.0,13.0,9.0,2.0,1.0,1.0
22.2,70.0,3.1,740,1.44,1.0,13.0,10.0,2.0,1.0,1.0
23.7,56.0,2.4,1070,2.33,1.0,13.0,11.0,2.0,1.0,1.0
25.2,53.0,3.3,976,3.38,1.0,13.0,12.0,2.0,1.0,1.0
26.2,51.0,3.2,1078,3.36,1.0,13.0,13.0,2.0,1.0,1.0
27.5,47.0,2.7,990,3.24,1.0,13.0,14.0,2.0,1.0,1.0
27.9,45.0,3.6,1558,3.04,1.0,13.0,15.0,2.0,1.0,1.0
28.2,48.0,3.9,1103,2.55,1.0,13.0,16.0,2.0,1.0,1.0
28.0,50.0,3.2,1137,1.93,1.0,13.0,17.0,2.0,1.0,1.0
27.0,55.0,3.1,1246,1.26,1.0,13.0,18.0,2.0,1.0,1.0
25.6,61.0,2.7,1236,0.6,1.0,13.0,19.0,2.0,1.0,1.0
23.3,68.0,3.6,895,0.11,1.0,13.0,20.0,2.0,1.0,1.0
21.6,74.0,3.3,758,0.0,1.0,13.0,21.0,2.0,1.0,1.0
20.6,78.0,3.0,684,0.0,1.0,13.0,22.0,2.0,1.0,1.0
20.1,82.0,3.6,494,0.0,1.0,13.0,23.0,2.0,1.0,1.0
20.0,83.0,2.6,547,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.1,82.0,1.2,582,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.2,82.0,0.9,575,0.0,1.0,13.0,2.0,2.0,1.0,1.0
20.0,83.0,1.7,607,0.0,0.0,13.0,3.0,2.0,1.0,1.0
19.6,87.0,1.2,465,0.0,0.0,13.0,4.0,2.0,1.0,1.0
19.4,82.0,2.1,677,0.0,0.0,13.0,5.0,2.0,1.0,1.0
19.5,80.0,1.6,709,0.04,1.0,13.0,6.0,2.0,1.0,1.0
19.9,74.0,1.7,683,0.21,1.0,13.0,7.0,2.0,1.0,1.0
21.4,65.0,1.9,821,1.15,1.0,13.0,8.0,2.0,1.0,1.0
22.7,59.0,2.0,940,1.77,1.0,13.0,9.0,2.0,1.0,1.0
23.9,57.0,2.1,977,2.54,1.0,13.0,10.0,2.0,1.0,1.0
25.5,57.0,1.8,943,3.01,1.0,13.0,11.0,2.0,1.0,1.0
26.4,46.0,1.4,1103,3.26,1.0,13.0,12.0,2.0,1.0,1.0
27.3,33.0,3.4,1921,3.42,1.0,13.0,13.0,2.0,1.0,1.0
28.0,39.0,2.6,1833,3.14,1.0,13.0,14.0,2.0,1.0,1.0
28.3,40.0,3.2,1619,2.96,1.0,13.0,15.0,2.0,1.0,1.0
28.5,42.0,3.1,1622,2.62,1.0,13.0,16.0,2.0,1.0,1.0
28.4,43.0,3.3,1715,2.04,1.0,13.0,17.0,2.0,1.0,1.0
27.8,43.0,3.0,1933,1.35,1.0,13.0,18.0,2.0,1.0,1.0
26.9,42.0,2.4,2000,0.62,1.0,13.0,19.0,2.0,1.0,1.0
25.1,55.0,2.3,1779,0.08,1.0,13.0,20.0,2.0,1.0,1.0
23.8,63.0,1.5,1455,0.0,1.0,13.0,21.0,2.0,1.0,1.0
22.8,67.0,2.1,1042,0.0,1.0,13.0,22.0,2.0,1.0,1.0
21.9,59.0,2.6,1188,0.0,1.0,13.0,23.0,2.0,1.0,1.0
20.7,67.0,1.9,885,0.0,1.0,13.0,0.0,2.0,1.0,1.0
20.2,75.0,1.4,525,0.0,1.0,13.0,1.0,2.0,1.0,1.0
19.8,80.0,1.5,370,0.0,1.0,13.0,2.0,2.0,1.0,1.0
19.3,85.0,1.6,345,0.0,0.0,13.0,3.0,2.0,1.0,1.0
19.1,86.0,1.4,322,0.0,0.0,13.0,4.0,2.0,1.0,1.0
18.6,85.0,1.0,384,0.0,0.0,13.0,5.0,2.0,1.0,1.0
18.2,83.0,0.6,448,0.06,1.0,13.0,6.0,2.0,1.0,1.0
18.8,66.0,1.1,814,0.46,1.0,13.0,7.0,2.0,1.0,1.0
21.9,58.0,1.2,771,1.29,1.0,13.0,8.0,2.0,1.0,1.0
24.2,47.0,1.2,822,1.94,1.0,13.0,9.0,2.0,1.0,1.0
26.3,34.0,0.9,1792,2.57,1.0,13.0,10.0,2.0,1.0,1.0
28.1,35.0,1.3,1608,3.02,1.0,13.0,11.0,2.0,1.0,1.0
29.8,28.0,1.3,1777,3.21,1.0,13.0,12.0,2.0,1.0,1.0
30.6,26.0,1.2,1792,3.17,1.0,13.0,13.0,2.0,1.0,1.0
31.6,25.0,2.3,1780,3.21,1.0,13.0,14.0,2.0,1.0,1.0
31.9,23.0,1.8,1977,2.57,1.0,13.0,15.0,2.0,1.0,1.0
30.8,31.0,3.8,1246,2.17,1.0,13.0,16.0,2.0,1.0,1.0
30.4,28.0,2.9,1834,1.9,1.0,13.0,17.0,2.0,1.0,1.0
29.3,27.0,3.4,1977,1.24,1.0,13.0,18.0,2.0,1.0,1.0
27.1,32.0,3.5,2000,0.52,1.0,13.0,19.0,2.0,1.0,1.0
25.4,31.0,2.5,2000,0.07,1.0,13.0,20.0,2.0,1.0,1.0
24.2,32.0,1.5,2000,0.0,1.0,13.0,21.0,2.0,1.0,1.0
23.3,32.0,1.1,2000,0.0,1.0,13.0,22.0,2.0,1.0,1.0
22.9,34.0,1.1,1810,0.0,1.0,13.0,23.0,2.0,1.0,1.0
22.7,36.0,1.5,2000,0.0,1.0,13.0,0.0,2.0,1.0,1.0
22.5,39.0,1.1,2000,0.0,1.0,13.0,1.0,2.0,1.0,1.0
22.3,37.0,1.8,2000,0.0,1.0,13.0,2.0,2.0,1.0,1.0
22.0,42.0,0.2,1891,0.0,1.0,13.0,3.0,2.0,1.0,1.0
21.6,47.0,0.4,1985,0.0,0.0,13.0,4.0,2.0,1.0,1.0
21.1,48.0,0.3,2000,0.0,0.0,13.0,5.0,2.0,1.0,1.0
21.0,48.0,0.6,2000,0.01,0.0,13.0,6.0,2.0,1.0,1.0
21.3,44.0,0.5,1911,0.2,1.0,13.0,7.0,2.0,1.0,1.0
22.6,42.0,0.7,1887,0.62,1.0,13.0,8.0,2.0,1.0,1.0
24.3,37.0,1.1,1939,1.31,1.0,13.0,9.0,2.0,1.0,1.0
25.8,35.0,1.5,1900,1.66,1.0,13.0,10.0,2.0,1.0,1.0
27.5,31.0,1.9,1841,2.7,1.0,13.0,11.0,2.0,1.0,1.0
28.4,31.0,2.7,1849,2.93,1.0,13.0,12.0,2.0,1.0,1.0
27.9,41.0,3.9,1649,2.08,1.0,13.0,13.0,2.0,1.0,1.0
28.0,46.0,3.6,1401,2.88,1.0,13.0,14.0,2.0,1.0,1.0
28.4,43.0,3.1,1337,2.65,1.0,13.0,15.0,2.0,1.0,1.0
28.3,48.0,3.1,1232,2.41,1.0,13.0,16.0,2.0,1.0,1.0
28.1,49.0,3.2,1117,1.62,1.0,13.0,17.0,2.0,1.0,1.0
26.3,55.0,3.2,1119,0.64,1.0,13.0,18.0,2.0,1.0,1.0
25.7,59.0,2.8,1083,0.38,1.0,13.0,19.0,2.0,1.0,1.0
24.6,65.0,2.1,1018,0.1,1.0,13.0,20.0,2.0,1.0,1.0
23.8,68.0,2.2,694,0.0,1.0,13.0,21.0,2.0,1.0,1.0
23.0,74.0,2.4,473,0.0,1.0,13.0,22.0,2.0,1.0,1.0
22.5,77.0,2.7,396,0.0,1.0,13.0,23.0,2.0,1.0,1.0
22.0,81.0,1.6,374,0.0,1.0,13.0,0.0,2.0,1.0,1.0
21.5,83.0,1.3,345,0.0,1.0,13.0,1.0,2.0,1.0,1.0
20.9,87.0,1.8,222,0.0,1.0,13.0,2.0,2.0,1.0,1.0
20.6,91.0,0.8,194,0.0,1.0,13.0,3.0,2.0,1.0,1.0
20.5,90.0,0.8,223,0.0,0.0,13.0,4.0,2.0,1.0,1.0
20.3,87.0,1.0,251,0.0,0.0,13.0,5.0,2.0,1.0,1.0
20.2,87.0,2.0,255,0.01,0.0,13.0,6.0,2.0,1.0,1.0
20.5,82.0,0.8,338,0.16,0.0,13.0,7.0,2.0,1.0,1.0
21.3,78.0,0.7,351,0.51,1.0,13.0,8.0,2.0,1.0,1.0
23.1,68.0,1.9,482,1.64,1.0,13.0,9.0,2.0,1.0,1.0
25.0,60.0,1.5,570,2.33,1.0,13.0,10.0,2.0,1.0,1.0
27.1,52.0,2.1,557,2.82,1.0,13.0,11.0,2.0,1.0,1.0
28.9,40.0,2.3,809,3.15,1.0,13.0,12.0,2.0,1.0,1.0
30.6,31.0,2.7,1240,3.24,1.0,13.0,13.0,2.0,1.0,1.0
31.6,34.0,2.9,1050,3.12,1.0,13.0,14.0,2.0,1.0,1.0
31.8,31.0,3.4,1400,2.85,1.0,13.0,15.0,2.0,1.0,1.0
31.3,32.0,3.2,1427,2.38,1.0,13.0,16.0,2.0,1.0,1.0
30.9,34.0,2.5,1640,1.79,1.0,13.0,17.0,2.0,1.0,1.0
29.8,35.0,3.3,1805,1.15,1.0,13.0,18.0,2.0,1.0,1.0
27.8,41.0,2.7,1990,0.45,1.0,13.0,19.0,2.0,1.0,1.0
26.1,49.0,1.9,1960,0.1,1.0,13.0,20.0,2.0,1.0,1.0
24.5,71.0,1.7,1295,0.0,1.0,13.0,21.0,2.0,1.0,1.0
23.9,72.0,0.8,1098,0.0,1.0,13.0,22.0,2.0,1.0,1.0
23.3,75.0,2.0,890,0.0,1.0,13.0,23.0,2.0,1.0,1.0
22.9,79.0,0.6,715,0.0,1.0,13.0,0.0,2.0,1.0,1.0
22.5,80.0,1.1,619,0.0,1.0,13.0,1.0,2.0,1.0,1.0
22.3,80.0,0.8,709,0.0,0.0,13.0,2.0,2.0,1.0,1.0
22.0,83.0,0.5,684,0.0,0.0,13.0,3.0,2.0,1.0,1.0
21.8,82.0,0.7,702,0.0,0.0,13.0,4.0,2.0,1.0,1.0
21.5,84.0,0.3,569,0.0,0.0,13.0,5.0,2.0,1.0,1.0
21.3,81.0,0.7,604,0.05,1.0,13.0,6.0,2.0,1.0,1.0
22.1,74.0,0.3,830,0.37,1.0,13.0,7.0,2.0,1.0,1.0
23.8,66.0,0.9,960,0.74,1.0,13.0,8.0,2.0,1.0,1.0
25.4,61.0,1.0,1079,1.28,1.0,13.0,9.0,2.0,1.0,1.0
26.4,55.0,0.9,901,1.16,1.0,13.0,10.0,2.0,1.0,1.0
27.8,46.0,1.3,912,1.77,1.0,13.0,11.0,2.0,1.0,1.0
29.8,42.0,2.1,1220,2.9,1.0,13.0,12.0,2.0,1.0,1.0
31.2,36.0,2.0,1022,2.91,1.0,13.0,13.0,2.0,1.0,1.0
32.3,35.0,1.8,982,2.71,1.0,13.0,14.0,2.0,1.0,1.0
32.7,31.0,1.7,1243,2.3,1.0,13.0,15.0,2.0,1.0,1.0
32.2,39.0,2.8,928,1.74,1.0,13.0,16.0,2.0,1.0,1.0
31.5,42.0,2.3,990,1.36,1.0,13.0,17.0,2.0,1.0,1.0
30.7,43.0,1.6,931,0.74,1.0,13.0,18.0,2.0,1.0,1.0
29.8,45.0,1.5,956,0.32,1.0,13.0,19.0,2.0,1.0,1.0
28.8,54.0,1.1,964,0.09,1.0,13.0,20.0,2.0,1.0,1.0
27.9,55.0,0.5,1083,0.0,1.0,13.0,21.0,2.0,1.0,1.0
27.4,55.0,0.3,1001,0.0,1.0,13.0,22.0,2.0,1.0,1.0
27.2,55.0,0.7,920,0.0,1.0,13.0,23.0,2.0,1.0,1.0
26.9,61.0,1.5,805,0.0,1.0,13.0,0.0,2.0,1.0,1.0
26.7,50.0,1.8,884,0.0,1.0,13.0,1.0,2.0,1.0,1.0
26.1,51.0,1.7,760,0.0,1.0,13.0,2.0,2.0,1.0,1.0
25.4,50.0,1.1,870,0.0,0.0,13.0,3.0,2.0,1.0,1.0
24.7,49.0,1.0,1293,0.0,0.0,13.0,4.0,2.0,1.0,1.0
23.7,64.0,0.9,876,0.0,0.0,13.0,5.0,2.0,1.0,1.0
22.5,83.0,0.8,537,0.0,0.0,13.0,6.0,2.0,1.0,1.0
21.2,87.0,0.8,376,0.03,0.0,13.0,7.0,2.0,1.0,1.0
20.8,94.0,1.0,159,0.05,0.0,13.0,8.0,2.0,1.0,1.0
20.3,96.0,1.1,143,0.06,0.0,13.0,9.0,2.0,1.0,1.0
20.3,97.0,1.0,103,0.12,0.0,13.0,10.0,2.0,1.0,1.0
20.4,97.0,1.4,129,0.09,0.0,13.0,11.0,2.0,1.0,1.0
20.5,97.0,1.8,257,0.15,0.0,13.0,12.0,2.0,1.0,1.0
20.5,97.0,1.2,338,0.11,0.0,13.0,13.0,2.0,1.0,1.0
21.0,97.0,0.7,381,0.26,0.0,13.0,14.0,2.0,1.0,1.0
21.5,97.0,0.6,311,0.21,0.0,13.0,15.0,2.0,1.0,1.0
23.3,96.0,3.4,441,0.08,0.0,13.0,16.0,2.0,1.0,1.0
24.0,95.0,5.0,362,0.07,0.0,13.0,17.0,2.0,1.0,1.0
24.1,95.0,4.4,261,0.03,0.0,13.0,18.0,2.0,1.0,1.0
24.2,94.0,4.7,242,0.03,0.0,13.0,19.0,2.0,1.0,1.0
24.1,94.0,4.5,214,0.0,0.0,13.0,20.0,2.0,1.0,1.0
