Rented Bike Count,Temperature,Humidity,Wind speed,Visibility,Solar Radiation,Rented Bike B,Date,Hour,Seasons,Functioning Day,Holiday
2650,21.2,52.0,3.6,1856,0.55,1.0,13.0,19.0,1.0,1.0,1.0
2224,19.1,64.0,2.6,1530,0.06,1.0,13.0,20.0,1.0,1.0,1.0
2074,18.2,69.0,2.0,1286,0.0,1.0,13.0,21.0,1.0,1.0,1.0
1732,17.3,76.0,1.7,801,0.0,1.0,13.0,22.0,1.0,1.0,1.0
1158,16.4,80.0,1.5,642,0.0,1.0,13.0,23.0,1.0,1.0,1.0
844,15.8,82.0,1.6,546,0.0,1.0,13.0,0.0,1.0,1.0,1.0
610,15.5,82.0,1.5,513,0.0,1.0,13.0,1.0,1.0,1.0,1.0
470,15.2,84.0,0.7,485,0.0,0.0,13.0,2.0,1.0,1.0,1.0
328,15.0,84.0,1.3,473,0.0,0.0,13.0,3.0,1.0,1.0,1.0
188,14.8,85.0,0.7,478,0.0,0.0,13.0,4.0,1.0,1.0,1.0
265,14.4,82.0,1.2,708,0.0,0.0,13.0,5.0,1.0,1.0,1.0
646,14.3,82.0,0.7,653,0.05,1.0,13.0,6.0,1.0,1.0,1.0
1401,14.9,71.0,0.9,651,0.47,1.0,13.0,7.0,1.0,1.0,1.0
2281,16.9,65.0,1.6,896,1.21,1.0,13.0,8.0,1.0,1.0,1.0
1277,18.8,59.0,1.6,1233,1.9,1.0,13.0,9.0,1.0,1.0,1.0
936,20.8,54.0,1.2,1129,2.45,1.0,13.0,10.0,1.0,1.0,1.0
979,22.0,54.0,2.7,1189,2.89,1.0,13.0,11.0,1.0,1.0,1.0
1134,23.7,44.0,1.3,1624,3.2,1.0,13.0,12.0,1.0,1.0,1.0
1151,25.0,47.0,2.5,1120,3.34,1.0,13.0,13.0,1.0,1.0,1.0
1164,25.9,43.0,2.7,1493,2.97,1.0,13.0,14.0,1.0,1.0,1.0
1280,26.9,37.0,2.7,1850,2.9,1.0,13.0,15.0,1.0,1.0,1.0
1550,27.3,38.0,2.9,1784,2.41,1.0,13.0,16.0,1.0,1.0,1.0
2047,27.2,42.0,2.9,1828,1.79,1.0,13.0,17.0,1.0,1.0,1.0
3119,26.4,42.0,3.1,1995,0.79,1.0,13.0,18.0,1.0,1.0,1.0
2534,25.2,53.0,3.1,1983,0.51,1.0,13.0,19.0,1.0,1.0,1.0
2164,23.1,58.0,2.9,1950,0.06,1.0,13.0,20.0,1.0,1.0,1.0
2070,21.9,60.0,2.5,1551,0.0,1.0,13.0,21.0,1.0,1.0,1.0
1900,21.1,59.0,2.1,1874,0.0,1.0,13.0,22.0,1.0,1.0,1.0
1343,20.5,62.0,2.2,1903,0.0,1.0,13.0,23.0,1.0,1.0,1.0
963,20.1,63.0,1.1,1698,0.0,1.0,0.0,0.0,2.0,1.0,1.0
776,19.5,65.0,0.4,1662,0.0,1.0,0.0,1.0,2.0,1.0,1.0
554,19.0,72.0,1.4,1258,0.0,1.0,0.0,2.0,2.0,1.0,1.0
366,18.6,72.0,1.4,1340,0.0,0.0,0.0,3.0,2.0,1.0,1.0
265,18.1,76.0,1.8,561,0.0,0.0,0.0,4.0,2.0,1.0,1.0
306,17.8,75.0,1.0,1210,0.0,0.0,0.0,5.0,2.0,1.0,1.0
672,17.5,76.0,1.2,1161,0.05,1.0,0.0,6.0,2.0,1.0,1.0
1421,18.1,64.0,0.6,923,0.47,1.0,0.0,7.0,2.0,1.0,1.0
2149,20.6,55.0,0.7,1200,1.21,1.0,0.0,8.0,2.0,1.0,1.0
1219,23.1,52.0,1.7,1012,1.88,1.0,0.0,9.0,2.0,1.0,1.0
862,25.3,45.0,1.3,1371,2.45,1.0,0.0,10.0,2.0,1.0,1.0
1036,26.8,38.0,2.6,1879,2.99,1.0,0.0,11.0,2.0,1.0,1.0
1076,28.2,34.0,2.6,1867,3.26,1.0,0.0,12.0,2.0,1.0,1.0
1093,29.4,33.0,2.2,1535,3.3,1.0,0.0,13.0,2.0,1.0,1.0
1071,29.6,31.0,3.7,1988,3.25,1.0,0.0,14.0,2.0,1.0,1.0
1235,29.9,36.0,3.3,1866,2.94,1.0,0.0,15.0,2.0,1.0,1.0
1488,29.9,34.0,3.2,1912,2.46,1.0,0.0,16.0,2.0,1.0,1.0
2123,29.2,35.0,4.3,1967,1.87,1.0,0.0,17.0,2.0,1.0,1.0
3088,28.5,36.0,3.0,1981,1.21,1.0,0.0,18.0,2.0,1.0,1.0
2505,26.8,35.0,1.9,2000,0.54,1.0,0.0,19.0,2.0,1.0,1.0
2163,25.0,39.0,2.8,2000,0.06,1.0,0.0,20.0,2.0,1.0,1.0
2066,23.5,44.0,1.6,2000,0.0,1.0,0.0,21.0,2.0,1.0,1.0
1991,22.7,44.0,1.5,2000,0.0,1.0,0.0,22.0,2.0,1.0,1.0
1440,21.8,49.0,1.6,1965,0.0,1.0,0.0,23.0,2.0,1.0,1.0
1165,20.9,53.0,1.4,1717,0.0,1.0,1.0,0.0,2.0,1.0,1.0
989,20.2,57.0,0.4,1428,0.0,1.0,1.0,1.0,2.0,1.0,1.0
677,19.6,60.0,1.9,1200,0.0,1.0,1.0,2.0,2.0,1.0,1.0
475,18.9,63.0,1.5,1007,0.0,0.0,1.0,3.0,2.0,1.0,1.0
312,18.3,66.0,1.3,929,0.0,0.0,1.0,4.0,2.0,1.0,1.0
264,17.8,69.0,1.1,951,0.0,0.0,1.0,5.0,2.0,1.0,1.0
342,17.7,68.0,1.3,842,0.05,0.0,1.0,6.0,2.0,1.0,1.0
560,18.1,59.0,0.6,789,0.47,1.0,1.0,7.0,2.0,1.0,1.0
898,20.4,54.0,1.0,828,1.23,1.0,1.0,8.0,2.0,1.0,1.0
1005,23.3,43.0,1.2,1257,1.91,1.0,1.0,9.0,2.0,1.0,1.0
1044,25.5,33.0,1.1,1815,2.52,1.0,1.0,10.0,2.0,1.0,1.0
1094,27.3,35.0,2.3,1537,2.98,1.0,1.0,11.0,2.0,1.0,1.0
1253,28.3,30.0,3.0,1675,3.29,1.0,1.0,12.0,2.0,1.0,1.0
1334,29.6,24.0,2.4,1873,3.42,1.0,1.0,13.0,2.0,1.0,1.0
1396,29.8,23.0,3.6,1945,3.32,1.0,1.0,14.0,2.0,1.0,1.0
1535,29.8,24.0,2.9,1939,3.0,1.0,1.0,15.0,2.0,1.0,1.0
1707,29.6,26.0,3.7,2000,2.58,1.0,1.0,16.0,2.0,1.0,1.0
2025,28.9,22.0,2.7,1965,1.93,1.0,1.0,17.0,2.0,1.0,1.0
2246,27.4,29.0,3.6,2000,1.19,1.0,1.0,18.0,2.0,1.0,1.0
2337,25.4,33.0,2.7,2000,0.54,1.0,1.0,19.0,2.0,1.0,1.0
2338,23.4,38.0,2.3,2000,0.06,1.0,1.0,20.0,2.0,1.0,1.0
2238,22.1,44.0,2.5,2000,0.0,1.0,1.0,21.0,2.0,1.0,1.0
1969,21.4,48.0,1.6,2000,0.0,1.0,1.0,22.0,2.0,1.0,1.0
1490,20.6,52.0,0.5,2000,0.0,1.0,1.0,23.0,2.0,1.0,1.0
1248,19.7,55.0,2.0,1986,0.0,1.0,2.0,0.0,2.0,1.0,1.0
902,19.2,57.0,0.8,1985,0.0,1.0,2.0,1.0,2.0,1.0,1.0
673,18.6,60.0,1.8,1841,0.0,1.0,2.0,2.0,2.0,1.0,1.0
437,18.0,64.0,1.3,1560,0.0,0.0,2.0,3.0,2.0,1.0,1.0
294,17.4,65.0,0.8,1093,0.0,0.0,2.0,4.0,2.0,1.0,1.0
193,17.1,66.0,0.3,1370,0.0,0.0,2.0,5.0,2.0,1.0,1.0
228,16.9,62.0,0.4,1768,0.06,0.0,2.0,6.0,2.0,1.0,1.0
423,18.0,54.0,0.7,1997,0.51,0.0,2.0,7.0,2.0,1.0,1.0
659,20.3,47.0,1.5,1785,1.05,1.0,2.0,8.0,2.0,1.0,1.0
831,22.7,39.0,0.7,1880,1.91,1.0,2.0,9.0,2.0,1.0,1.0
938,24.8,34.0,1.3,1869,2.09,1.0,2.0,10.0,2.0,1.0,1.0
977,26.7,30.0,1.1,1782,2.83,1.0,2.0,11.0,2.0,1.0,1.0
1134,28.7,27.0,1.7,1843,3.29,1.0,2.0,12.0,2.0,1.0,1.0
1393,29.4,24.0,2.7,1905,3.18,1.0,2.0,13.0,2.0,1.0,1.0
1399,29.8,26.0,2.2,1818,3.2,1.0,2.0,14.0,2.0,1.0,1.0
1556,30.7,21.0,2.5,1876,2.95,1.0,2.0,15.0,2.0,1.0,1.0
1834,30.4,28.0,3.6,1790,2.48,1.0,2.0,16.0,2.0,1.0,1.0
2131,29.5,29.0,4.1,1944,1.84,1.0,2.0,17.0,2.0,1.0,1.0
2349,29.3,25.0,2.4,1973,1.23,1.0,2.0,18.0,2.0,1.0,1.0
2514,27.4,29.0,2.4,2000,0.5,1.0,2.0,19.0,2.0,1.0,1.0
2460,25.3,32.0,2.2,1997,0.06,1.0,2.0,20.0,2.0,1.0,1.0
2173,24.2,32.0,2.1,2000,0.0,1.0,2.0,21.0,2.0,1.0,1.0
1741,23.0,38.0,1.2,1996,0.0,1.0,2.0,22.0,2.0,1.0,1.0
1274,22.0,44.0,0.8,1978,0.0,1.0,2.0,23.0,2.0,1.0,1.0
938,21.4,45.0,1.4,1964,0.0,1.0,3.0,0.0,2.0,1.0,1.0
596,20.7,47.0,0.9,1987,0.0,1.0,3.0,1.0,2.0,1.0,1.0
351,20.1,49.0,0.8,1978,0.0,0.0,3.0,2.0,2.0,1.0,1.0
244,19.6,51.0,1.0,1923,0.0,0.0,3.0,3.0,2.0,1.0,1.0
172,19.4,56.0,1.2,1752,0.0,0.0,3.0,4.0,2.0,1.0,1.0
299,19.2,56.0,0.9,1772,0.0,0.0,3.0,5.0,2.0,1.0,1.0
742,18.9,53.0,0.3,1871,0.04,1.0,3.0,6.0,2.0,1.0,1.0
1505,19.5,52.0,0.8,1818,0.46,1.0,3.0,7.0,2.0,1.0,1.0
2287,22.1,44.0,1.4,1435,1.16,1.0,3.0,8.0,2.0,1.0,1.0
1243,23.3,37.0,0.4,1336,1.28,1.0,3.0,9.0,2.0,1.0,1.0
970,25.1,40.0,2.7,1076,2.37,1.0,3.0,10.0,2.0,1.0,1.0
1008,26.1,37.0,2.4,1079,2.79,1.0,3.0,11.0,2.0,1.0,1.0
1152,26.3,36.0,3.1,1377,2.61,1.0,3.0,12.0,2.0,1.0,1.0
1085,27.4,30.0,2.0,1768,3.03,1.0,3.0,13.0,2.0,1.0,1.0
1148,26.5,43.0,3.9,1671,2.36,1.0,3.0,14.0,2.0,1.0,1.0
1249,25.5,43.0,2.9,1996,1.71,1.0,3.0,15.0,2.0,1.0,1.0
1671,25.5,43.0,3.2,1892,1.72,1.0,3.0,16.0,2.0,1.0,1.0
2190,24.9,46.0,2.0,1855,0.91,1.0,3.0,17.0,2.0,1.0,1.0
3380,24.4,48.0,1.9,1998,0.56,1.0,3.0,18.0,2.0,1.0,1.0
2788,23.9,51.0,2.3,2000,0.12,1.0,3.0,19.0,2.0,1.0,1.0
2508,23.4,43.0,1.1,2000,0.01,1.0,3.0,20.0,2.0,1.0,1.0
2377,22.6,62.0,1.1,1363,0.0,1.0,3.0,21.0,2.0,1.0,1.0
2000,22.0,64.0,1.8,1211,0.0,1.0,3.0,22.0,2.0,1.0,1.0
1354,21.4,68.0,2.7,972,0.0,1.0,3.0,23.0,2.0,1.0,1.0
927,20.5,71.0,2.8,1204,0.0,1.0,4.0,0.0,2.0,1.0,1.0
742,20.0,67.0,0.7,1426,0.0,1.0,4.0,1.0,2.0,1.0,1.0
448,19.7,66.0,0.5,1591,0.0,0.0,4.0,2.0,2.0,1.0,1.0
314,19.1,72.0,0.6,1370,0.0,0.0,4.0,3.0,2.0,1.0,1.0
214,18.5,72.0,0.6,1168,0.0,0.0,4.0,4.0,2.0,1.0,1.0
282,18.1,73.0,0.5,1182,0.0,0.0,4.0,5.0,2.0,1.0,1.0
733,17.8,73.0,0.4,1188,0.04,1.0,4.0,6.0,2.0,1.0,1.0
1602,18.8,64.0,0.7,1099,0.48,1.0,4.0,7.0,2.0,1.0,1.0
2322,21.5,58.0,1.1,1021,1.21,1.0,4.0,8.0,2.0,1.0,1.0
1344,23.5,51.0,1.4,1169,1.82,1.0,4.0,9.0,2.0,1.0,1.0
959,25.5,43.0,1.0,1568,2.49,1.0,4.0,10.0,2.0,1.0,1.0
974,26.8,37.0,1.6,1639,2.91,1.0,4.0,11.0,2.0,1.0,1.0
1111,28.2,35.0,1.2,1411,3.23,1.0,4.0,12.0,2.0,1.0,1.0
1058,28.6,34.0,2.0,1274,2.82,1.0,4.0,13.0,2.0,1.0,1.0
1120,28.9,34.0,2.7,1328,2.06,1.0,4.0,14.0,2.0,1.0,1.0
1250,29.0,38.0,3.4,749,2.12,1.0,4.0,15.0,2.0,1.0,1.0
1434,28.8,38.0,3.1,1027,2.14,1.0,4.0,16.0,2.0,1.0,1.0
2115,28.1,37.0,3.6,1346,1.56,1.0,4.0,17.0,2.0,1.0,1.0
3227,27.1,40.0,2.8,1811,1.0,1.0,4.0,18.0,2.0,1.0,1.0
2615,25.5,43.0,3.1,1760,0.41,1.0,4.0,19.0,2.0,1.0,1.0
2346,24.0,46.0,2.8,1896,0.06,1.0,4.0,20.0,2.0,1.0,1.0
2404,23.3,51.0,1.7,1654,0.0,1.0,4.0,21.0,2.0,1.0,1.0
2237,22.4,54.0,2.5,1778,0.0,1.0,4.0,22.0,2.0,1.0,1.0
1646,21.9,56.0,0.7,1898,0.0,1.0,4.0,23.0,2.0,1.0,1.0
1268,21.2,60.0,0.9,1789,0.0,1.0,5.0,0.0,2.0,1.0,0.0
1031,20.6,63.0,0.6,1670,0.0,1.0,5.0,1.0,2.0,1.0,0.0
792,20.1,65.0,1.0,1435,0.0,1.0,5.0,2.0,2.0,1.0,0.0
562,19.6,68.0,1.7,1260,0.0,1.0,5.0,3.0,2.0,1.0,0.0
332,19.2,68.0,0.8,1181,0.0,0.0,5.0,4.0,2.0,1.0,0.0
218,18.7,73.0,1.4,1065,0.0,0.0,5.0,5.0,2.0,1.0,0.0
351,18.5,73.0,1.1,1028,0.06,0.0,5.0,6.0,2.0,1.0,0.0
536,19.3,63.0,0.7,916,0.46,1.0,5.0,7.0,2.0,1.0,0.0
799,21.2,59.0,1.2,794,1.13,1.0,5.0,8.0,2.0,1.0,0.0
925,22.9,56.0,2.3,763,1.74,1.0,5.0,9.0,2.0,1.0,0.0
1087,24.3,53.0,2.9,949,2.37,1.0,5.0,10.0,2.0,1.0,0.0
1152,25.8,52.0,2.1,905,2.84,1.0,5.0,11.0,2.0,1.0,0.0
1400,27.3,51.0,2.8,703,3.16,1.0,5.0,12.0,2.0,1.0,0.0
1444,27.3,52.0,3.1,613,3.21,1.0,5.0,13.0,2.0,1.0,0.0
1603,27.4,50.0,3.5,615,3.01,1.0,5.0,14.0,2.0,1.0,0.0
1674,27.6,49.0,3.7,656,2.79,1.0,5.0,15.0,2.0,1.0,0.0
1940,27.9,47.0,2.8,824,2.36,1.0,5.0,16.0,2.0,1.0,0.0
2104,27.4,48.0,2.7,1084,1.8,1.0,5.0,17.0,2.0,1.0,0.0
2162,26.6,52.0,2.5,1368,1.09,1.0,5.0,18.0,2.0,1.0,0.0
2163,24.9,56.0,3.1,1469,0.51,1.0,5.0,19.0,2.0,1.0,0.0
2145,23.4,64.0,1.8,1144,0.07,1.0,5.0,20.0,2.0,1.0,0.0
1935,22.1,72.0,2.5,923,0.0,1.0,5.0,21.0,2.0,1.0,0.0
1624,20.8,78.0,1.8,763,0.0,1.0,5.0,22.0,2.0,1.0,0.0
1251,20.1,77.0,3.1,797,0.0,1.0,5.0,23.0,2.0,1.0,0.0
978,19.6,82.0,1.7,628,0.0,1.0,6.0,0.0,2.0,1.0,1.0
606,19.1,86.0,1.8,522,0.0,1.0,6.0,1.0,2.0,1.0,1.0
418,18.8,88.0,0.3,500,0.0,0.0,6.0,2.0,2.0,1.0,1.0
275,18.4,88.0,1.6,465,0.0,0.0,6.0,3.0,2.0,1.0,1.0
191,18.1,88.0,1.8,458,0.0,0.0,6.0,4.0,2.0,1.0,1.0
288,17.8,91.0,2.2,393,0.0,0.0,6.0,5.0,2.0,1.0,1.0
716,18.1,88.0,1.1,272,0.03,1.0,6.0,6.0,2.0,1.0,1.0
1551,18.6,85.0,2.0,307,0.16,1.0,6.0,7.0,2.0,1.0,1.0
2317,18.9,82.0,2.3,326,0.44,1.0,6.0,8.0,2.0,1.0,1.0
1342,20.5,73.0,1.6,364,1.23,1.0,6.0,9.0,2.0,1.0,1.0
914,22.0,69.0,2.0,488,2.04,1.0,6.0,10.0,2.0,1.0,1.0
967,23.4,62.0,1.8,603,2.87,1.0,6.0,11.0,2.0,1.0,1.0
1099,25.0,56.0,3.0,715,3.19,1.0,6.0,12.0,2.0,1.0,1.0
1071,26.7,47.0,2.4,806,3.26,1.0,6.0,13.0,2.0,1.0,1.0
1116,28.2,44.0,1.7,644,3.11,1.0,6.0,14.0,2.0,1.0,1.0
1171,29.3,41.0,2.0,609,2.63,1.0,6.0,15.0,2.0,1.0,1.0
1442,29.3,41.0,2.0,905,1.95,1.0,6.0,16.0,2.0,1.0,1.0
2002,28.2,51.0,3.3,879,1.73,1.0,6.0,17.0,2.0,1.0,1.0
3221,25.6,57.0,2.7,1217,0.96,1.0,6.0,18.0,2.0,1.0,1.0
2649,24.0,60.0,2.8,1379,0.38,1.0,6.0,19.0,2.0,1.0,1.0
2278,22.8,67.0,1.6,1219,0.06,1.0,6.0,20.0,2.0,1.0,1.0
2161,21.5,69.0,2.6,942,0.0,1.0,6.0,21.0,2.0,1.0,1.0
1939,20.9,71.0,1.0,763,0.0,1.0,6.0,22.0,2.0,1.0,1.0
1290,20.3,77.0,1.3,770,0.0,1.0,6.0,23.0,2.0,1.0,1.0
926,19.1,82.0,2.2,874,0.0,1.0,7.0,0.0,2.0,1.0,1.0
769,18.8,84.0,1.7,658,0.0,1.0,7.0,1.0,2.0,1.0,1.0
525,18.6,84.0,2.5,619,0.0,1.0,7.0,2.0,2.0,1.0,1.0
365,18.6,83.0,2.9,889,0.0,0.0,7.0,3.0,2.0,1.0,1.0
255,18.5,82.0,2.0,1072,0.0,0.0,7.0,4.0,2.0,1.0,1.0
299,18.6,81.0,0.8,1205,0.0,0.0,7.0,5.0,2.0,1.0,1.0
744,18.8,78.0,2.0,1259,0.01,1.0,7.0,6.0,2.0,1.0,1.0
1544,19.1,73.0,2.0,1300,0.3,1.0,7.0,7.0,2.0,1.0,1.0
2348,19.7,69.0,2.0,1448,0.54,1.0,7.0,8.0,2.0,1.0,1.0
1283,21.2,62.0,1.7,1384,1.45,1.0,7.0,9.0,2.0,1.0,1.0
1002,21.9,62.0,1.7,1664,1.36,1.0,7.0,10.0,2.0,1.0,1.0
1095,21.9,64.0,2.4,1359,1.03,1.0,7.0,11.0,2.0,1.0,1.0
1256,23.1,56.0,1.6,1222,1.71,1.0,7.0,12.0,2.0,1.0,1.0
1314,24.2,58.0,1.9,1015,1.87,1.0,7.0,13.0,2.0,1.0,1.0
1249,25.0,54.0,2.2,1146,1.86,1.0,7.0,14.0,2.0,1.0,1.0
1416,26.2,51.0,3.3,1104,2.87,1.0,7.0,15.0,2.0,1.0,1.0
1668,26.6,49.0,3.2,1200,2.35,1.0,7.0,16.0,2.0,1.0,1.0
2314,26.9,49.0,2.3,1210,1.72,1.0,7.0,17.0,2.0,1.0,1.0
3309,26.2,54.0,2.2,1183,0.88,1.0,7.0,18.0,2.0,1.0,1.0
2797,24.5,63.0,3.1,970,0.46,1.0,7.0,19.0,2.0,1.0,1.0
2476,22.6,71.0,1.8,856,0.11,1.0,7.0,20.0,2.0,1.0,1.0
2337,21.2,77.0,1.7,638,0.0,1.0,7.0,21.0,2.0,1.0,1.0
2140,20.5,78.0,0.9,550,0.0,1.0,7.0,22.0,2.0,1.0,1.0
1672,20.0,79.0,1.4,510,0.0,1.0,7.0,23.0,2.0,1.0,1.0
1247,19.7,83.0,1.5,390,0.0,1.0,8.0,0.0,2.0,1.0,1.0
1029,19.7,81.0,0.6,419,0.0,1.0,8.0,1.0,2.0,1.0,1.0
732,19.4,84.0,0.7,382,0.0,1.0,8.0,2.0,2.0,1.0,1.0
535,19.1,84.0,0.6,421,0.0,1.0,8.0,3.0,2.0,1.0,1.0
352,19.0,83.0,0.4,473,0.0,0.0,8.0,4.0,2.0,1.0,1.0
262,19.0,85.0,0.4,467,0.0,0.0,8.0,5.0,2.0,1.0,1.0
381,19.0,84.0,0.5,440,0.05,0.0,8.0,6.0,2.0,1.0,1.0
616,20.2,73.0,1.1,708,0.41,1.0,8.0,7.0,2.0,1.0,1.0
963,21.9,62.0,0.9,1071,1.03,1.0,8.0,8.0,2.0,1.0,1.0
1102,24.0,55.0,1.8,1411,1.81,1.0,8.0,9.0,2.0,1.0,1.0
1156,25.8,49.0,1.3,1442,2.42,1.0,8.0,10.0,2.0,1.0,1.0
1200,27.2,46.0,1.7,1301,2.88,1.0,8.0,11.0,2.0,1.0,1.0
1462,28.2,42.0,1.4,1563,2.84,1.0,8.0,12.0,2.0,1.0,1.0
1583,28.8,42.0,2.0,1438,2.38,1.0,8.0,13.0,2.0,1.0,1.0
1744,30.1,35.0,1.4,1583,2.53,1.0,8.0,14.0,2.0,1.0,1.0
1890,29.6,40.0,2.5,1546,1.96,1.0,8.0,15.0,2.0,1.0,1.0
2297,28.7,40.0,2.5,1474,1.0,1.0,8.0,16.0,2.0,1.0,1.0
2355,28.2,39.0,2.9,1653,0.7,1.0,8.0,17.0,2.0,1.0,1.0
1934,27.3,42.0,1.2,2000,0.19,1.0,8.0,18.0,2.0,1.0,1.0
1058,25.7,47.0,1.8,2000,0.04,1.0,8.0,19.0,2.0,1.0,1.0
246,23.7,62.0,1.6,1402,0.0,0.0,8.0,20.0,2.0,1.0,1.0
225,22.4,72.0,1.5,1816,0.0,0.0,8.0,21.0,2.0,1.0,1.0
776,21.0,75.0,1.3,2000,0.0,1.0,8.0,22.0,2.0,1.0,1.0
766,20.7,66.0,1.6,2000,0.0,1.0,8.0,23.0,2.0,1.0,1.0
483,20.2,66.0,1.5,2000,0.0,0.0,9.0,0.0,2.0,1.0,1.0
375,19.7,71.0,1.2,1986,0.0,0.0,9.0,1.0,2.0,1.0,1.0
162,19.2,69.0,1.3,2000,0.0,0.0,9.0,2.0,2.0,1.0,1.0
150,18.6,78.0,0.8,1997,0.0,0.0,9.0,3.0,2.0,1.0,1.0
174,18.3,72.0,1.7,2000,0.0,0.0,9.0,4.0,2.0,1.0,1.0
138,18.4,70.0,1.4,2000,0.0,0.0,9.0,5.0,2.0,1.0,1.0
216,18.3,71.0,0.9,2000,0.0,0.0,9.0,6.0,2.0,1.0,1.0
313,18.4,68.0,0.6,2000,0.04,0.0,9.0,7.0,2.0,1.0,1.0
619,19.0,65.0,2.0,2000,0.28,1.0,9.0,8.0,2.0,1.0,1.0
786,19.2,65.0,1.4,2000,0.34,1.0,9.0,9.0,2.0,1.0,1.0
942,20.2,62.0,1.8,2000,0.82,1.0,9.0,10.0,2.0,1.0,1.0
1074,21.3,56.0,1.5,1989,1.18,1.0,9.0,11.0,2.0,1.0,1.0
1442,23.2,50.0,2.2,1988,2.45,1.0,9.0,12.0,2.0,1.0,1.0
1752,24.2,48.0,1.2,1968,2.19,1.0,9.0,13.0,2.0,1.0,1.0
1985,24.1,51.0,1.1,2000,1.58,1.0,9.0,14.0,2.0,1.0,1.0
2182,24.8,49.0,1.2,2000,1.34,1.0,9.0,15.0,2.0,1.0,1.0
2333,24.8,51.0,1.6,2000,1.17,1.0,9.0,16.0,2.0,1.0,1.0
2431,24.6,52.0,1.3,2000,0.82,1.0,9.0,17.0,2.0,1.0,1.0
2367,24.1,53.0,1.3,2000,0.48,1.0,9.0,18.0,2.0,1.0,1.0
2267,23.4,55.0,1.0,2000,0.12,1.0,9.0,19.0,2.0,1.0,1.0
2300,22.8,55.0,1.3,2000,0.01,1.0,9.0,20.0,2.0,1.0,1.0
2026,22.1,55.0,1.5,2000,0.0,1.0,9.0,21.0,2.0,1.0,1.0
1634,21.5,55.0,1.8,2000,0.0,1.0,9.0,22.0,2.0,1.0,1.0
1191,20.9,56.0,1.5,2000,0.0,1.0,9.0,23.0,2.0,1.0,1.0
918,20.3,58.0,1.4,2000,0.0,1.0,10.0,0.0,2.0,1.0,1.0
555,19.8,59.0,1.3,2000,0.0,1.0,10.0,1.0,2.0,1.0,1.0
353,19.2,60.0,1.5,2000,0.0,0.0,10.0,2.0,2.0,1.0,1.0
232,18.8,61.0,1.3,2000,0.0,0.0,10.0,3.0,2.0,1.0,1.0
194,18.8,60.0,1.0,2000,0.0,0.0,10.0,4.0,2.0,1.0,1.0
324,18.8,61.0,1.2,2000,0.0,0.0,10.0,5.0,2.0,1.0,1.0
807,18.6,61.0,0.8,2000,0.03,1.0,10.0,6.0,2.0,1.0,1.0
1629,19.1,59.0,1.1,2000,0.38,1.0,10.0,7.0,2.0,1.0,1.0
2375,20.7,55.0,1.5,2000,1.23,1.0,10.0,8.0,2.0,1.0,1.0
1307,22.2,48.0,1.7,1889,1.77,1.0,10.0,9.0,2.0,1.0,1.0
992,23.7,47.0,1.3,2000,2.67,1.0,10.0,10.0,2.0,1.0,1.0
1107,23.2,52.0,1.4,2000,1.53,1.0,10.0,11.0,2.0,1.0,1.0
1204,23.2,52.0,1.2,2000,0.82,1.0,10.0,12.0,2.0,1.0,1.0
1033,23.7,49.0,1.2,2000,1.04,1.0,10.0,13.0,2.0,1.0,1.0
1075,23.9,47.0,1.0,2000,0.97,1.0,10.0,14.0,2.0,1.0,1.0
1240,22.2,60.0,1.3,1907,0.34,1.0,10.0,15.0,2.0,1.0,1.0
1220,22.0,60.0,1.8,2000,0.14,1.0,10.0,16.0,2.0,1.0,1.0
1475,20.7,72.0,3.4,2000,0.11,1.0,10.0,17.0,2.0,1.0,1.0
1491,19.8,80.0,3.9,2000,0.12,1.0,10.0,18.0,2.0,1.0,1.0
873,19.4,85.0,1.2,1651,0.08,1.0,10.0,19.0,2.0,1.0,1.0
1280,19.1,84.0,1.7,2000,0.04,1.0,10.0,20.0,2.0,1.0,1.0
1647,19.0,82.0,1.0,2000,0.0,1.0,10.0,21.0,2.0,1.0,1.0
1117,19.0,76.0,0.1,2000,0.0,1.0,10.0,22.0,2.0,1.0,1.0
384,18.2,93.0,0.8,460,0.0,0.0,10.0,23.0,2.0,1.0,1.0
470,18.0,94.0,0.7,1906,0.0,0.0,11.0,0.0,2.0,1.0,1.0
454,17.7,92.0,0.9,1958,0.0,0.0,11.0,1.0,2.0,1.0,1.0
385,17.7,87.0,1.2,2000,0.0,0.0,11.0,2.0,2.0,1.0,1.0
206,17.5,87.0,0.5,1995,0.0,0.0,11.0,3.0,2.0,1.0,1.0
144,17.5,84.0,0.8,2000,0.0,0.0,11.0,4.0,2.0,1.0,1.0
296,17.2,87.0,0.6,2000,0.0,0.0,11.0,5.0,2.0,1.0,1.0
740,16.7,85.0,1.0,2000,0.03,1.0,11.0,6.0,2.0,1.0,1.0
1573,17.1,77.0,1.5,1748,0.49,1.0,11.0,7.0,2.0,1.0,1.0
2495,19.0,67.0,1.1,1976,1.29,1.0,11.0,8.0,2.0,1.0,1.0
1317,21.1,60.0,0.9,1998,2.18,1.0,11.0,9.0,2.0,1.0,1.0
971,22.1,53.0,1.1,1999,2.28,1.0,11.0,10.0,2.0,1.0,1.0
1092,22.9,54.0,2.6,1959,2.56,1.0,11.0,11.0,2.0,1.0,1.0
1202,24.0,51.0,1.8,2000,2.29,1.0,11.0,12.0,2.0,1.0,1.0
